Id,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain
9119,1950,Graduation,60905,5/12/2013,27,208,17,76,36,17,2,3,7,2,0,0
6694,1964,Graduation,75236,11/25/2013,27,438,66,400,12,38,1,8,13,4,0,0
10573,1953,Graduation,62551,11/18/2013,27,125,16,98,134,21,1,6,4,3,0,0
10140,1983,PhD,70123,9/28/2013,27,1308,0,396,23,0,1,5,4,3,0,0
2286,1962,Graduation,50785,10/9/2013,27,64,1,21,0,1,2,2,3,6,0,0
8420,1970,2n Cycle,15315,3/8/2013,27,7,4,13,15,8,2,2,4,5,0,0
10065,1970,2n Cycle,15315,3/8/2013,27,7,4,13,15,8,2,2,4,5,0,0
1029,1970,PhD,64413,1/8/2013,27,200,5,44,0,10,1,5,5,5,0,0
4207,1981,PhD,87171,1/5/2013,27,1001,44,107,58,44,1,6,11,2,0,0
10277,1961,Graduation,30081,2/21/2013,27,36,0,2,0,0,1,1,3,7,0,0
4436,1976,Graduation,20180,2/20/2013,27,18,42,24,15,20,1,2,4,7,0,0
2929,1976,Graduation,20180,2/20/2013,27,18,42,24,15,20,1,2,4,7,0,0
6281,1966,Graduation,55686,2/14/2013,27,673,0,199,37,47,2,6,5,4,0,0
10390,1959,2n Cycle,26887,10/2/2013,27,6,7,4,3,4,1,1,3,6,0,0
2574,1977,PhD,61996,1/31/2013,27,1050,12,144,0,0,3,6,8,5,1,0
709,1952,Graduation,51537,9/12/2012,27,787,20,204,0,0,3,2,11,8,0,0
5955,1962,Graduation,72025,11/17/2012,27,833,33,549,151,133,1,4,8,3,0,0
8486,1971,Master,30538,1/10/2012,27,284,0,52,8,3,4,9,4,10,0,0
10343,1991,2n Cycle,61618,9/29/2012,27,605,91,399,0,45,2,3,8,3,0,0
6652,1965,Graduation,77343,9/6/2014,28,227,151,573,98,54,1,3,9,1,0,0
8746,1989,Graduation,75433,5/4/2014,28,800,0,297,0,34,2,2,10,6,0,0
4686,1962,PhD,82571,2/4/2014,28,861,31,558,62,95,0,6,13,2,0,0
3551,1954,Master,60033,3/29/2014,28,62,1,57,19,11,2,2,5,2,0,0
4338,1983,Graduation,39062,3/25/2014,28,23,0,9,0,0,1,1,3,4,0,0
4444,1972,Graduation,30023,3/24/2014,28,11,0,16,7,6,1,2,3,8,0,0
498,1970,Graduation,30015,2/2/2014,28,25,0,22,2,3,2,1,4,5,0,0
8230,1980,Graduation,33228,1/23/2014,28,22,2,31,7,4,1,2,3,7,0,0
2826,1967,Graduation,22574,10/28/2013,28,25,0,8,2,0,2,2,3,7,0,0
6222,1967,Graduation,22574,10/28/2013,28,25,0,8,2,0,2,2,3,7,0,0
7352,1957,Graduation,55267,10/21/2013,28,161,28,136,32,3,4,3,6,3,0,0
10928,1958,Graduation,66886,9/16/2013,28,315,4,62,41,31,2,7,7,5,0,0
10736,1971,Graduation,72258,12/9/2013,28,522,0,522,227,120,2,6,5,2,0,0
10163,1984,PhD,82733,10/9/2013,28,712,50,420,65,38,1,8,7,4,1,0
6168,1963,Graduation,45146,7/15/2013,28,33,0,5,0,0,2,1,2,4,0,0
4656,1990,2n Cycle,51250,3/30/2013,28,342,32,230,34,32,5,10,4,9,0,0
626,1951,Graduation,32871,9/3/2013,28,22,2,12,0,2,1,1,3,4,0,0
3870,1978,2n Cycle,63855,9/2/2013,28,359,35,314,93,116,1,7,13,4,0,0
6299,1968,PhD,42564,2/1/2013,28,324,48,186,39,18,6,6,4,7,1,0
7798,1972,2n Cycle,46344,12/14/2012,28,233,20,57,8,20,4,7,5,7,0,0
9973,1963,Graduation,50437,10/17/2012,28,370,9,92,6,9,3,7,8,7,0,0
4299,1960,Graduation,70971,9/21/2012,28,1001,17,572,93,125,7,11,5,7,1,0
10971,1977,Graduation,37774,3/9/2012,28,173,8,107,7,2,4,7,3,9,1,1
9931,1963,PhD,4023,6/23/2014,29,5,0,1,1,1,15,0,0,19,0,0
6679,1966,Graduation,33279,12/6/2014,29,10,3,3,0,0,1,0,3,3,0,0
5961,1978,Graduation,42693,7/6/2014,29,8,4,20,6,3,1,1,3,5,0,0
6255,1952,Master,70545,3/6/2014,29,138,39,63,55,18,1,4,7,2,0,0
8614,1957,Graduation,65486,12/5/2014,29,245,19,125,37,67,1,4,10,2,0,0
7828,1981,Master,77882,4/30/2014,29,68,129,396,188,22,1,3,5,1,0,0
1277,1960,Graduation,78468,9/4/2014,29,434,22,388,104,22,1,10,10,4,0,0
3595,1963,Graduation,77226,2/28/2014,29,631,43,239,128,76,2,6,12,3,0,0
5735,1991,Master,90638,2/13/2014,29,1156,120,915,94,144,1,3,10,1,0,0
5350,1991,Master,90638,2/13/2014,29,1156,120,915,94,144,1,3,10,1,1,0
4137,1948,Graduation,70666,6/12/2013,29,398,40,367,119,122,1,7,4,4,0,0
6357,1959,2n Cycle,59052,11/17/2013,29,230,35,75,63,57,3,7,7,5,0,0
9316,1952,Basic,13084,2/11/2013,29,2,0,7,3,7,1,1,3,6,0,0
3578,1949,Graduation,49160,10/20/2013,29,122,21,43,25,10,2,3,6,6,0,0
153,1953,Graduation,23272,10/17/2013,29,19,3,6,4,2,1,1,3,4,0,0
10524,1963,Master,49476,6/20/2013,29,386,23,95,54,41,4,2,5,2,0,0
1518,1965,Master,62694,6/17/2013,29,379,6,157,25,91,5,9,7,7,0,0
2036,1973,PhD,57906,11/6/2013,29,243,11,119,10,3,3,4,8,4,0,0
9495,1982,Graduation,71853,8/5/2013,29,358,108,413,141,97,1,2,6,1,0,0
2631,1982,Graduation,71853,8/5/2013,29,358,108,413,141,97,1,2,6,1,0,0
6312,1959,Graduation,65031,3/17/2013,29,258,107,291,84,37,4,10,13,7,0,0
615,1960,Graduation,30507,11/3/2013,29,65,36,74,38,20,1,5,4,7,0,0
4406,1970,Graduation,67419,1/16/2013,29,846,84,352,91,56,4,9,8,5,0,0
10061,1950,Graduation,59462,5/1/2013,29,724,17,143,0,8,2,9,12,7,0,0
10619,1994,Graduation,95529,3/12/2012,29,770,29,890,250,27,1,7,7,3,1,0
4945,1953,Graduation,53653,7/11/2012,29,815,10,239,28,10,2,10,12,6,0,0
1777,1980,Basic,25965,7/9/2012,29,2,2,11,41,7,1,2,3,8,0,0
4023,1970,Graduation,22979,6/9/2012,29,16,17,19,20,21,3,3,2,8,1,0
7922,1951,PhD,64950,12/8/2012,29,819,0,72,12,0,2,11,10,7,0,0
10699,1985,Graduation,44322,6/16/2014,30,46,0,40,3,0,2,3,3,8,0,0
7516,1983,Graduation,30096,5/22/2014,30,5,3,11,12,5,1,2,3,6,0,0
3129,1983,Graduation,30096,5/22/2014,30,5,3,11,12,5,1,2,3,6,0,0
5121,1977,Graduation,56628,3/21/2014,30,479,5,82,7,17,2,7,5,5,0,0
2186,1977,2n Cycle,82326,10/3/2014,30,938,142,754,159,81,1,5,6,2,1,0
10548,1995,Graduation,71163,9/3/2014,30,283,17,372,138,106,1,3,12,1,0,0
6384,1978,Graduation,71022,11/2/2014,30,909,12,278,0,12,3,5,11,8,0,0
2625,1954,2n Cycle,42607,11/17/2013,30,156,29,56,30,32,2,3,7,3,0,0
1676,1975,Graduation,43057,10/30/2013,30,213,2,44,0,2,4,4,5,5,0,0
5534,1975,Master,47808,10/20/2013,30,123,1,26,2,0,2,3,3,7,0,0
6859,1987,Graduation,29236,8/10/2013,30,37,4,24,16,9,2,4,3,9,0,0
271,1969,Graduation,40590,2/10/2013,30,154,0,50,6,11,5,3,3,6,0,0
7699,1969,Graduation,40590,2/10/2013,30,154,0,50,6,11,5,3,3,6,0,0
7832,1959,Master,77520,8/28/2013,30,940,44,396,0,88,1,8,7,4,1,0
938,1981,Graduation,40211,7/30/2013,30,51,1,7,2,1,2,2,2,8,0,0
7873,1973,PhD,63516,6/7/2013,30,141,11,114,15,14,4,4,7,5,0,0
9967,1974,Graduation,53034,5/30/2013,30,160,15,196,15,11,8,6,7,8,0,0
1087,1975,Master,22669,5/22/2013,30,16,14,36,37,22,3,4,2,9,1,0
8314,1982,Graduation,79908,5/4/2013,30,557,129,761,29,185,1,5,7,2,0,0
3762,1986,PhD,69867,2/4/2013,30,196,0,512,33,130,1,3,8,1,1,0
10383,1966,Graduation,70287,2/4/2013,30,295,35,482,121,120,1,5,10,3,1,0
6798,1966,Graduation,37070,3/20/2013,30,231,7,137,4,15,9,5,8,7,1,0
4168,1966,Graduation,37070,3/20/2013,30,231,7,137,4,15,9,5,8,7,1,0
6690,1966,Master,38179,3/14/2013,30,38,4,22,4,2,4,3,3,7,0,0
10602,1983,Graduation,39922,2/14/2013,30,29,12,59,19,1,2,3,4,8,0,0
3220,1983,Graduation,39922,2/14/2013,30,29,12,59,19,1,2,3,4,8,0,0
5424,1983,Graduation,39922,2/14/2013,30,29,12,59,19,1,2,3,4,8,0,0
7488,1963,Master,64191,1/22/2013,30,420,15,186,151,38,3,5,13,3,0,0
5289,1975,2n Cycle,41658,9/11/2012,30,8,4,12,15,4,2,1,2,4,0,0
347,1976,Graduation,40780,8/9/2012,30,229,27,71,13,3,4,7,5,9,0,0
5236,1979,Graduation,77568,8/25/2012,30,1230,0,396,232,178,1,10,8,5,0,0
9478,1985,Graduation,66503,8/14/2012,30,91,64,128,65,3,2,4,6,3,0,0
477,1986,Graduation,83512,6/17/2014,31,1060,61,835,80,20,1,4,10,1,1,0
7411,1964,PhD,31686,5/6/2014,31,11,0,5,0,0,2,1,3,6,0,0
3107,1976,Graduation,71322,2/5/2014,31,121,24,124,24,15,1,4,7,2,0,0
7437,1988,Graduation,27938,4/28/2014,31,13,0,8,2,1,1,1,4,3,0,0
255,1951,Graduation,22263,3/30/2014,31,17,0,2,0,0,2,1,3,6,0,1
3790,1956,Graduation,34633,1/23/2014,31,8,1,5,0,0,1,1,2,6,0,0
749,1981,Graduation,42162,11/19/2013,31,46,7,59,2,4,2,3,3,6,1,0
1503,1976,PhD,162397,3/6/2013,31,85,1,16,2,1,0,0,1,1,0,0
8650,1978,Graduation,54162,3/18/2013,31,5,6,10,6,5,1,1,3,4,0,0
607,1955,2n Cycle,41769,2/13/2013,31,302,29,131,32,0,6,8,7,8,0,0
1008,1981,PhD,44953,12/21/2012,31,728,17,133,11,8,1,7,13,6,0,0
9396,1978,PhD,37717,11/23/2012,31,9,0,6,4,1,1,1,2,9,0,0
933,1978,PhD,37717,11/23/2012,31,9,0,6,4,1,1,1,2,9,0,0
5710,1970,Graduation,40548,10/10/2012,31,110,0,5,2,0,2,2,4,5,0,0
2882,1975,2n Cycle,67893,1/10/2012,31,711,28,142,49,18,2,3,9,8,0,0
2379,1953,Graduation,69267,9/22/2012,31,778,44,499,95,73,2,3,5,7,1,0
5342,1976,Basic,9548,8/8/2012,31,0,1,3,10,6,2,1,3,8,0,0
3262,1958,Graduation,68281,7/8/2012,31,995,112,417,42,48,1,2,13,5,1,0
5832,1960,2n Cycle,92556,4/20/2014,32,493,183,352,184,23,0,3,13,0,0,0
5025,1979,Graduation,48526,12/24/2013,32,23,17,23,43,20,1,2,4,3,0,0
569,1991,Graduation,90273,12/14/2013,32,704,129,853,120,74,1,5,7,2,1,0
3102,1981,2n Cycle,19414,10/16/2013,32,2,3,12,3,5,1,1,3,8,0,0
9449,1958,PhD,79761,4/10/2013,32,415,5,124,15,35,1,5,11,3,0,0
8104,1951,PhD,53312,9/8/2013,32,241,0,12,0,0,1,5,5,7,0,0
75,1982,2n Cycle,41039,7/25/2013,32,34,11,137,179,61,1,8,5,8,0,0
6421,1961,Graduation,88347,3/7/2013,32,1050,178,555,77,138,1,4,9,1,0,0
3037,1983,PhD,50150,6/20/2013,32,135,46,92,65,61,2,5,7,5,0,0
4698,1983,PhD,50150,6/20/2013,32,135,46,92,65,61,2,5,7,5,0,0
948,1971,Graduation,10245,5/15/2013,32,4,7,7,6,4,3,1,2,5,0,0
6177,1985,PhD,33454,8/5/2013,32,76,10,56,3,1,2,4,4,8,0,0
3517,1952,Graduation,40887,6/5/2013,32,50,4,44,10,10,3,3,3,9,1,0
3491,1975,Graduation,55914,4/29/2013,32,384,60,364,119,101,4,11,8,7,0,0
7610,1983,Graduation,37292,4/18/2013,32,275,0,86,10,23,5,6,5,8,0,0
4377,1971,Graduation,52914,7/1/2013,32,254,10,44,30,10,2,7,3,7,0,0
9850,1972,2n Cycle,24884,11/29/2012,32,3,6,7,0,0,1,0,3,7,0,0
5544,1970,Graduation,67384,10/11/2012,32,957,40,175,158,53,2,7,5,5,0,0
6497,1960,Graduation,51651,7/11/2012,32,293,6,23,13,6,4,6,5,8,0,0
4543,1980,Graduation,82497,10/31/2012,32,777,129,573,216,21,1,2,9,4,0,0
5117,1963,2n Cycle,32632,2/8/2012,32,63,151,137,153,19,2,4,8,5,0,0
1448,1963,Master,33562,6/25/2014,33,21,12,12,0,3,3,2,4,4,0,0
6887,1967,Graduation,79146,4/24/2014,33,245,16,223,21,43,2,8,8,6,0,0
7500,1967,Graduation,79146,4/24/2014,33,245,16,223,21,43,2,8,8,6,0,0
2724,1981,Master,36143,3/30/2014,33,12,0,1,0,0,1,0,2,3,0,0
2256,1973,Master,27159,3/29/2014,33,17,0,3,0,0,2,1,3,6,0,0
1100,1960,Master,41275,3/24/2014,33,24,4,22,0,2,4,3,3,5,0,0
7725,1965,2n Cycle,76800,8/3/2014,33,173,26,255,35,71,1,4,7,1,0,0
2612,1987,Graduation,75794,12/24/2013,33,754,160,625,63,32,1,7,12,3,0,0
113,1951,Graduation,30833,7/16/2013,33,11,0,7,3,1,2,1,3,5,0,0
2868,1949,PhD,26518,8/4/2013,33,20,1,28,3,3,3,2,3,8,1,0
4216,1981,Graduation,91065,2/22/2013,33,822,114,108,179,137,1,7,9,3,1,0
199,1962,Master,45183,1/20/2013,33,219,3,60,12,9,1,4,7,7,0,0
359,1950,Graduation,48070,1/13/2013,33,373,14,83,6,9,3,8,6,7,0,1
8842,1971,Graduation,30372,12/25/2012,33,15,0,12,7,3,3,2,3,7,0,0
2154,1971,Graduation,30372,12/25/2012,33,15,0,12,7,3,3,2,3,7,0,0
6050,1975,2n Cycle,57036,11/12/2012,33,1171,43,219,19,14,4,6,13,9,0,0
9204,1970,Graduation,66731,12/9/2012,33,371,159,194,58,106,4,4,6,3,0,0
4472,1970,PhD,35682,6/27/2014,34,23,0,8,6,2,1,1,3,2,0,0
6864,1989,Master,10979,5/22/2014,34,8,4,10,2,2,2,3,3,5,0,0
10617,1989,Master,10979,5/22/2014,34,8,4,10,2,2,2,3,3,5,0,0
3924,1965,PhD,57912,3/17/2014,34,801,0,80,0,0,5,8,12,5,0,0
5654,1972,Graduation,36026,3/16/2014,34,20,4,10,6,4,2,2,3,6,0,0
9216,1971,Graduation,35788,1/23/2014,34,23,2,11,3,1,2,2,3,6,0,0
8086,1959,Graduation,42243,11/12/2013,34,48,0,2,0,0,2,2,3,7,0,0
9097,1956,Graduation,46086,3/11/2013,34,244,8,32,7,2,4,3,8,4,0,0
7631,1978,Master,61346,6/10/2013,34,562,58,168,43,16,1,5,10,3,0,0
7275,1971,Master,33316,4/10/2013,34,79,1,31,4,4,3,2,4,6,0,0
8334,1971,Master,33316,4/10/2013,34,79,1,31,4,4,3,2,4,6,0,0
1987,1987,Basic,21063,9/25/2013,34,1,10,11,19,3,2,2,3,6,0,0
2281,1970,Graduation,33697,9/15/2013,34,4,3,7,0,3,1,1,2,7,0,0
7034,1978,2n Cycle,25804,1/9/2013,34,8,7,9,13,6,2,2,3,8,0,0
2797,1977,Graduation,72117,8/20/2013,34,707,20,171,65,60,1,9,9,5,0,0
3934,1966,Graduation,61286,2/8/2013,34,356,0,107,19,9,2,7,8,5,0,0
2493,1966,Graduation,61286,2/8/2013,34,356,0,107,19,9,2,7,8,5,0,0
3759,1958,Graduation,65196,7/25/2013,34,743,19,181,12,0,2,7,11,5,0,0
965,1971,Graduation,55635,11/13/2012,34,235,65,164,50,49,4,7,7,6,0,0
7378,1981,Master,42021,8/31/2012,34,393,5,136,7,5,5,10,6,9,0,0
1859,1972,Master,75251,8/27/2012,34,721,111,925,97,18,1,7,5,5,1,0
6263,1968,Graduation,35322,8/22/2012,34,28,9,37,12,7,3,2,4,8,0,0
2072,1969,PhD,53374,8/16/2012,34,896,10,101,13,10,6,4,9,9,1,0
8908,1959,Graduation,87195,8/5/2014,35,217,76,690,50,26,1,3,5,1,1,0
738,1981,2n Cycle,42395,4/4/2014,35,48,13,57,24,15,4,3,4,7,0,0
10129,1966,Graduation,82427,12/3/2014,35,482,147,509,104,107,1,3,12,1,0,0
807,1969,Master,44602,2/15/2014,35,167,2,89,0,0,6,6,4,8,0,0
3334,1951,Graduation,94642,12/2/2014,35,879,143,797,106,143,0,5,9,1,0,0
5423,1983,Graduation,28359,10/27/2013,35,6,0,5,2,1,1,1,2,7,0,0
4426,1975,Graduation,55801,9/22/2013,35,367,4,51,6,4,6,7,6,7,0,0
10489,1973,Graduation,92955,8/19/2013,35,693,21,925,31,24,1,6,9,2,1,0
2570,1968,Graduation,56534,7/23/2013,35,691,7,61,10,0,4,10,7,8,1,0
3834,1962,Graduation,69627,3/17/2013,35,231,161,215,171,30,2,8,11,5,0,0
590,1970,Master,78579,12/22/2012,35,816,66,549,216,66,1,5,4,3,1,0
4791,1980,Graduation,44964,12/16/2012,35,19,1,17,2,0,1,1,3,8,0,0
5304,1974,PhD,30899,10/13/2012,35,24,0,8,0,0,2,1,3,6,0,0
2426,1964,PhD,78825,9/14/2012,35,483,74,114,169,37,1,5,13,3,1,0
35,1987,Graduation,25545,8/9/2012,35,32,1,64,16,12,3,2,3,6,1,0
8041,1971,PhD,47111,8/9/2012,35,595,71,153,120,112,6,3,10,9,0,0
3584,1955,PhD,49667,8/20/2012,35,1181,26,120,17,13,2,5,5,8,1,0
7718,1947,Master,66000,4/20/2014,36,244,51,270,101,0,1,1,5,1,0,0
8605,1964,PhD,46910,3/23/2014,36,48,0,14,0,0,2,2,3,6,0,0
1646,1972,Basic,25224,3/16/2014,36,4,9,12,11,2,2,1,3,3,0,0
9206,1968,Graduation,77382,7/1/2014,36,491,48,231,112,105,2,5,12,1,0,0
10757,1967,PhD,28420,12/24/2013,36,4,2,5,2,0,1,1,2,6,0,0
6885,1977,Graduation,32952,1/12/2013,36,38,0,12,3,1,1,2,3,7,0,0
907,1975,Graduation,46149,11/29/2013,36,254,6,71,4,0,5,5,7,5,0,0
1150,1899,PhD,83532,9/26/2013,36,755,144,562,104,64,1,4,4,1,0,0
3867,1947,PhD,73059,8/31/2013,36,410,112,420,0,82,1,9,13,4,0,0
3859,1947,PhD,73059,8/31/2013,36,410,112,420,0,82,1,9,13,4,0,0
3265,1959,Graduation,35701,3/19/2013,36,21,1,9,7,3,1,1,3,6,0,0
4418,1983,Master,89616,2/25/2013,36,671,47,655,145,111,1,7,12,2,1,0
4611,1970,Graduation,105471,1/21/2013,36,1009,181,104,202,21,0,9,13,3,1,0
4530,1948,Master,78427,10/24/2012,36,972,19,595,180,26,3,3,10,3,1,0
7736,1986,Graduation,22518,10/22/2012,36,11,7,12,2,2,2,2,2,5,1,0
9949,1976,Graduation,59809,10/18/2012,36,598,16,141,32,41,3,3,6,8,0,0
942,1982,Graduation,39660,8/8/2012,36,139,13,78,20,13,3,7,3,9,1,0
6181,1950,2n Cycle,52203,7/31/2012,36,488,21,238,56,108,1,8,11,6,0,0
7660,1973,PhD,35860,5/19/2014,37,15,0,8,4,2,2,1,2,5,1,0
2055,1973,PhD,35860,5/19/2014,37,15,0,8,4,2,2,1,2,5,0,0
5107,1973,PhD,35860,5/19/2014,37,15,0,8,4,2,2,1,2,5,0,0
1626,1973,PhD,35860,5/19/2014,37,15,0,8,4,2,2,1,2,5,1,0
6428,1950,PhD,76842,3/5/2014,37,605,10,345,84,54,1,1,7,0,0,0
9617,1951,Graduation,15033,4/16/2014,37,0,4,5,6,0,1,1,3,3,0,0
4339,1970,PhD,67353,12/31/2013,37,702,17,151,0,8,5,5,12,2,0,0
7235,1975,2n Cycle,17003,9/12/2013,37,2,5,12,4,8,3,2,4,5,0,0
8527,1965,Master,65735,7/12/2013,37,239,7,119,4,15,5,6,6,7,0,0
1968,1971,Graduation,45684,2/12/2013,37,5,1,5,10,0,1,1,2,7,0,0
9862,1969,Graduation,21918,11/14/2013,37,1,6,7,11,5,2,2,3,6,0,0
11075,1978,Graduation,51267,10/29/2013,37,183,2,64,7,2,4,3,5,4,0,0
6658,1972,Graduation,59868,7/22/2013,37,771,51,154,54,10,7,11,12,6,0,0
4552,1991,Graduation,51373,6/22/2013,37,83,2,101,64,26,1,3,3,4,0,0
10377,1958,Master,46692,6/6/2013,37,170,6,97,24,12,3,6,5,6,0,0
5336,1971,Master,157733,4/6/2013,37,39,1,9,2,0,0,1,1,1,0,0
10350,1950,PhD,54432,9/5/2013,37,33,0,5,0,0,1,1,3,4,0,0
11071,1984,Graduation,79607,4/21/2013,37,450,133,951,173,0,1,3,6,1,1,0
11100,1972,Graduation,51813,11/4/2013,37,51,2,7,0,1,2,2,3,7,0,0
6516,1989,Basic,17487,3/18/2013,37,0,0,1,7,4,1,1,2,7,0,0
1734,1968,PhD,40706,1/17/2013,37,59,0,11,4,2,4,3,4,7,0,0
2131,1959,PhD,62859,12/30/2012,37,1063,89,102,16,12,4,9,6,6,0,0
6439,1958,Graduation,61074,8/17/2012,37,789,0,133,0,28,7,11,8,7,0,0
10591,1969,Graduation,43638,6/8/2012,37,63,10,83,7,19,2,4,4,7,0,0
9797,1956,Graduation,58116,4/13/2014,38,228,19,130,4,11,2,3,8,2,0,0
9336,1969,PhD,62187,3/22/2014,38,512,0,83,0,0,3,6,10,4,0,0
2174,1954,Graduation,46344,8/3/2014,38,11,1,6,2,1,2,1,2,5,0,0
3197,1980,Graduation,77353,12/16/2013,38,275,59,107,69,101,2,6,8,4,0,0
9185,1966,PhD,69759,10/28/2013,38,452,20,514,13,30,3,4,5,3,1,0
905,1986,Graduation,21846,10/22/2013,38,7,17,18,6,10,4,4,3,8,0,0
10858,1975,Graduation,76532,9/9/2013,38,355,30,177,90,138,4,9,7,5,0,0
8925,1965,Master,70053,3/7/2013,38,512,53,98,81,179,3,8,10,5,0,0
2499,1958,2n Cycle,75342,6/5/2013,38,204,97,97,21,118,1,5,10,4,0,0
1109,1982,Master,27590,4/23/2013,38,6,0,5,0,0,1,1,2,7,0,0
326,1973,Graduation,51148,2/18/2013,38,235,6,45,8,9,4,5,6,6,0,0
10967,1963,Graduation,33378,6/2/2013,38,33,6,40,3,7,3,2,4,7,0,0
5370,1973,PhD,32644,1/16/2013,38,239,3,141,0,7,4,7,6,8,0,0
2098,1969,PhD,33581,8/1/2013,38,11,0,5,0,0,1,1,2,8,0,0
1773,1978,2n Cycle,12393,4/12/2012,38,5,6,15,11,7,1,2,3,9,0,0
5036,1984,PhD,42710,11/28/2012,38,252,3,42,4,3,2,4,3,6,0,0
4856,1957,2n Cycle,82347,6/11/2012,38,556,54,845,202,133,1,7,10,3,0,0
8722,1957,2n Cycle,82347,6/11/2012,38,556,54,845,202,133,1,7,10,3,1,0
2156,1955,PhD,22554,3/11/2012,38,27,0,10,0,0,4,2,4,5,0,0
2569,1987,Graduation,17323,10/10/2012,38,3,14,17,6,1,1,1,3,8,0,0
10151,1960,Graduation,62204,12/9/2012,38,317,46,247,151,46,1,4,12,3,0,0
10473,1956,PhD,78028,10/9/2012,38,158,19,288,25,0,1,6,9,7,1,0
7079,1962,Graduation,63887,8/9/2012,38,897,23,207,15,11,5,9,12,6,0,0
6875,1965,PhD,32727,8/28/2012,38,167,13,180,86,13,2,7,5,8,0,0
6728,1985,Graduation,29103,8/27/2012,38,16,0,17,6,3,2,1,3,9,0,0
2471,1965,Graduation,61482,6/27/2014,39,48,58,68,16,66,1,3,6,2,0,0
49,1970,Graduation,20587,11/5/2014,39,2,3,6,4,1,1,1,2,7,0,0
4973,1970,Graduation,20587,11/5/2014,39,2,3,6,4,1,1,1,2,7,0,0
6387,1976,PhD,52190,8/5/2014,39,42,0,17,0,0,3,2,3,5,0,0
5866,1974,Graduation,48186,3/20/2014,39,97,3,66,12,7,3,4,4,7,0,0
8523,1968,Graduation,19329,12/14/2013,39,24,1,16,12,2,3,4,3,8,0,0
7901,1971,Master,34109,6/11/2013,39,9,1,5,2,1,1,0,3,4,0,0
898,1986,Graduation,23477,10/21/2013,39,38,15,54,3,8,3,3,4,8,0,0
10242,1966,PhD,47472,9/16/2013,39,56,0,11,0,0,2,2,4,5,0,0
5835,1976,PhD,14849,2/7/2013,39,21,2,28,3,2,3,2,4,8,0,0
6919,1978,2n Cycle,26224,4/6/2013,39,4,7,15,13,9,3,2,3,6,0,0
6197,1962,PhD,27238,4/20/2013,39,37,0,17,0,0,3,3,3,9,0,0
10475,1970,Master,,1/4/2013,39,187,5,65,26,20,2,4,6,5,0,0
4201,1962,Graduation,57967,3/3/2013,39,229,7,137,4,0,5,4,8,5,0,0
5092,1949,PhD,51569,12/2/2013,39,380,0,47,6,0,4,7,7,8,1,0
6566,1954,PhD,72550,8/11/2012,39,826,50,317,50,38,9,5,12,8,0,0
6613,1970,Master,44511,12/10/2012,39,513,7,133,46,14,6,8,8,8,0,0
9094,1955,2n Cycle,62972,3/8/2012,39,313,15,47,20,0,2,7,3,6,1,0
9847,1955,2n Cycle,62972,3/8/2012,39,313,15,47,20,0,2,7,3,6,0,0
10767,1989,PhD,77845,5/16/2014,40,760,40,480,0,40,1,3,12,1,0,0
7943,1975,PhD,36663,4/25/2014,40,18,0,6,3,3,1,1,3,2,0,0
1055,1976,Master,53204,3/20/2014,40,29,0,8,2,0,1,1,3,4,0,0
1458,1982,Master,21059,7/1/2014,40,8,3,19,3,3,3,3,3,6,0,0
8402,1953,Master,67087,12/17/2013,40,329,35,222,130,35,2,7,8,4,0,0
6246,1953,Graduation,73892,11/13/2013,40,703,102,601,0,58,1,3,8,1,1,0
4654,1992,Graduation,75114,7/11/2013,40,571,12,523,63,60,1,3,5,2,0,0
6103,1948,Graduation,42192,6/9/2013,40,40,15,15,17,6,1,2,3,4,0,0
8147,1960,Graduation,31454,6/7/2013,40,28,0,11,0,0,3,2,3,8,0,0
10207,1978,Graduation,22775,6/19/2013,40,5,1,8,0,0,1,1,2,8,0,0
4838,1978,Graduation,22775,6/19/2013,40,5,1,8,0,0,1,1,2,8,0,0
10219,1972,Graduation,31590,6/18/2013,40,6,2,15,6,6,1,1,3,8,0,0
2176,1972,Graduation,80134,5/20/2013,40,1218,16,272,104,0,2,5,6,6,1,0
9121,1972,Graduation,80134,5/20/2013,40,1218,16,272,104,0,2,5,6,6,1,0
5802,1972,Basic,14188,2/28/2013,40,2,7,11,16,12,1,2,4,6,0,0
10790,1985,PhD,18169,2/19/2013,40,9,0,5,0,0,1,1,2,8,0,0
178,1956,Graduation,62503,2/18/2013,40,478,0,193,110,75,4,8,11,5,0,0
2308,1954,Graduation,46734,11/18/2012,40,110,5,137,26,23,2,6,5,7,0,0
7431,1991,PhD,68126,10/11/2012,40,1332,17,311,23,51,1,7,5,9,1,0
9405,1954,PhD,52869,10/15/2012,40,84,3,61,2,1,3,3,4,7,1,0
10525,1986,Graduation,26576,10/13/2012,40,10,0,8,0,0,1,1,2,9,1,0
7503,1976,Graduation,75825,12/10/2012,40,1032,105,779,137,105,0,5,9,4,1,0
8783,1950,Graduation,57045,8/9/2012,40,296,13,104,11,13,3,4,9,3,0,0
1403,1975,2n Cycle,34984,6/9/2012,40,8,4,15,3,5,2,1,3,7,0,0
4643,1973,Graduation,27803,8/26/2012,40,8,26,46,38,9,2,3,4,8,0,0
